Mercado,Fabricante,Segmento,Data,KG,R$,Unidades,Ticket Médio,Preço por KG,Peso Médio
AREA VII - INA,FABRICANTE 5,CANDY BAR,2016-03-01,1.8,103.1,63.9,1.6134585289514867,57.27777777777777,0.028169014084507043
AREA VII - INA,FABRICANTE 5,CANDY BAR,2016-04-01,2.0,109.8,70.4,1.5596590909090908,54.9,0.028409090909090908
AREA VII - INA,FABRICANTE 5,CANDY BAR,2016-05-01,1.6,91.0,56.2,1.6192170818505338,56.875,0.028469750889679714
AREA VII - INA,FABRICANTE 5,CANDY BAR,2016-06-01,2.0,118.8,71.0,1.6732394366197183,59.4,0.028169014084507043
AREA VII - INA,FABRICANTE 5,CANDY BAR,2016-07-01,2.2,131.9,77.0,1.712987012987013,59.95454545454545,0.028571428571428574
AREA VII - INA,FABRICANTE 5,CANDY BAR,2016-08-01,2.0,138.5,70.0,1.9785714285714286,69.25,0.02857142857142857
AREA VII - INA,FABRICANTE 5,CANDY BAR,2016-09-01,1.5,98.6,50.9,1.93713163064833,65.73333333333333,0.029469548133595286
AREA VII - INA,FABRICANTE 5,CANDY BAR,2016-10-01,1.6,114.3,55.6,2.055755395683453,71.4375,0.02877697841726619
AREA VII - INA,FABRICANTE 5,CANDY BAR,2016-11-01,1.6,113.1,56.2,2.0124555160142346,70.68749999999999,0.028469750889679714
AREA VII - INA,FABRICANTE 5,CANDY BAR,2016-12-01,1.8,116.3,61.8,1.8818770226537218,64.61111111111111,0.02912621359223301
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2015-01-01,29.0,1322.6,1814.5,0.7289060347203086,45.606896551724134,0.015982364287682557
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2015-02-01,30.4,1396.7,1899.9,0.7351439549449971,45.944078947368425,0.01600084214958682
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2015-03-01,30.7,1413.8,1918.9,0.736776278075981,46.05211726384365,0.01599874928344364
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2015-04-01,30.3,1379.2,1896.3,0.727311079470548,45.51815181518152,0.015978484417022622
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2015-05-01,31.6,1470.7,1973.0,0.7454130765331982,46.541139240506325,0.016016218955904715
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2015-06-01,31.0,1461.4,1936.0,0.7548553719008265,47.141935483870974,0.016012396694214875
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2015-07-01,31.8,1520.3,1986.5,0.7653158822048829,47.80817610062893,0.016008054366977095
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2015-08-01,34.3,1713.8,2143.6,0.7994961746594514,49.96501457725948,0.016001119611867884
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2015-09-01,31.0,1552.6,1939.1,0.8006807281728637,50.08387096774193,0.015986797999071736
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2015-10-01,28.9,1423.1,1804.2,0.7887706462698149,49.24221453287197,0.01601817980268263
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2015-11-01,27.4,1393.7,1710.6,0.8147433649012044,50.86496350364964,0.016017771542148954
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2015-12-01,28.5,1494.7,1780.5,0.8394832912103342,52.44561403508772,0.016006739679865205
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2016-01-01,26.6,1422.2,1663.9,0.8547388665184206,53.46616541353384,0.015986537652503154
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2016-02-01,27.8,1553.4,1737.2,0.8941975592908128,55.87769784172662,0.016002763067004374
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2016-03-01,31.3,1786.4,1953.9,0.9142740160704232,57.07348242811502,0.016019243564153744
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2016-04-01,29.0,1628.4,1812.7,0.8983284603078281,56.15172413793104,0.015998234677552823
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2016-05-01,30.1,1730.1,1883.7,0.9184583532409618,57.478405315614616,0.015979189892233372
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2016-06-01,30.3,1786.8,1894.6,0.94310144621556,58.97029702970297,0.01599282170378972
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2016-07-01,34.2,2097.8,2140.2,0.9801887674049156,61.33918128654971,0.015979814970563503
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2016-08-01,33.9,2099.3,2119.8,0.9903292763468252,61.92625368731564,0.015992074724030567
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2016-09-01,37.1,2295.8,2319.3,0.9898676324753158,61.881401617250674,0.015996205751735437
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2016-10-01,37.6,2343.3,2349.6,0.9973186925434118,62.3218085106383,0.016002723867892407
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2016-11-01,38.4,2446.4,2402.8,1.0181454969202597,63.708333333333336,0.01598135508573331
AREA VII - INA,FABRICANTE 5,FORMATO VARIADO,2016-12-01,36.7,2303.1,2291.6,1.0050183278058997,62.754768392370565,0.016015011345784605
AREA VII - INA,FABRICANTE 5,TABLETE,2015-01-01,66.8,2334.4,611.8,3.8156260215756785,34.94610778443114,0.10918600849950964
AREA VII - INA,FABRICANTE 5,TABLETE,2015-02-01,67.5,2358.8,652.8,3.6133578431372553,34.94518518518519,0.10340073529411765
AREA VII - INA,FABRICANTE 5,TABLETE,2015-03-01,71.3,2511.0,693.1,3.622853845044005,35.21739130434783,0.10287115856297792
AREA VII - INA,FABRICANTE 5,TABLETE,2015-04-01,99.1,3340.5,858.6,3.8906359189378055,33.708375378405655,0.11542045189843932
AREA VII - INA,FABRICANTE 5,TABLETE,2015-05-01,72.9,2605.3,697.5,3.735197132616488,35.737997256515776,0.10451612903225807
AREA VII - INA,FABRICANTE 5,TABLETE,2015-06-01,70.6,2701.1,686.2,3.9363159428737973,38.259206798866856,0.10288545613523753
AREA VII - INA,FABRICANTE 5,TABLETE,2015-07-01,82.2,2998.2,785.7,3.815960290187094,36.47445255474452,0.1046200840015273
AREA VII - INA,FABRICANTE 5,TABLETE,2015-08-01,77.0,2890.9,755.2,3.8279925847457625,37.544155844155846,0.10195974576271186
AREA VII - INA,FABRICANTE 5,TABLETE,2015-09-01,67.6,2563.0,660.1,3.8827450386305102,37.914201183431956,0.10240872595061352
AREA VII - INA,FABRICANTE 5,TABLETE,2015-10-01,50.7,2041.0,499.0,4.090180360721443,40.256410256410255,0.10160320641282565
AREA VII - INA,FABRICANTE 5,TABLETE,2015-11-01,49.5,1982.2,486.9,4.071061819675498,40.044444444444444,0.10166358595194086
AREA VII - INA,FABRICANTE 5,TABLETE,2015-12-01,57.6,2231.8,539.7,4.135260329812859,38.74652777777778,0.10672595886603668
AREA VII - INA,FABRICANTE 5,TABLETE,2016-01-01,51.4,2136.9,509.6,4.19328885400314,41.5739299610895,0.10086342229199372
AREA VII - INA,FABRICANTE 5,TABLETE,2016-02-01,48.1,2119.2,527.0,4.021252371916508,44.05821205821206,0.09127134724857686
AREA VII - INA,FABRICANTE 5,TABLETE,2016-03-01,60.0,2617.3,628.5,4.164359586316627,43.62166666666667,0.0954653937947494
AREA VII - INA,FABRICANTE 5,TABLETE,2016-04-01,71.2,3061.8,689.7,4.439321444106133,43.002808988764045,0.10323328983616065
AREA VII - INA,FABRICANTE 5,TABLETE,2016-05-01,61.0,2630.9,646.6,4.068821527992577,43.12950819672131,0.09433962264150943
AREA VII - INA,FABRICANTE 5,TABLETE,2016-06-01,56.9,2728.8,622.7,4.382206519993576,47.95782073813709,0.09137626465392644
AREA VII - INA,FABRICANTE 5,TABLETE,2016-07-01,69.6,3189.4,729.7,4.370837330409757,45.82471264367817,0.09538166369740989
AREA VII - INA,FABRICANTE 5,TABLETE,2016-08-01,60.9,3032.8,672.8,4.507728894173604,49.79967159277505,0.09051724137931035
AREA VII - INA,FABRICANTE 5,TABLETE,2016-09-01,58.2,2866.6,640.1,4.478362755819403,49.25429553264605,0.09092329323543197
AREA VII - INA,FABRICANTE 5,TABLETE,2016-10-01,44.6,2408.7,525.5,4.583634633682207,54.0067264573991,0.08487155090390106
AREA VII - INA,FABRICANTE 5,TABLETE,2016-11-01,43.9,2315.6,521.5,4.440268456375839,52.747152619589976,0.08418024928092042
AREA VII - INA,FABRICANTE 5,TABLETE,2016-12-01,60.5,2870.9,662.7,4.332126150596046,47.452892561983475,0.09129319450731854
AREA VII - INA,FABRICANTE 6,CANDY BAR,2015-01-01,1.1,44.9,40.1,1.1197007481296757,40.81818181818181,0.027431421446384042
AREA VII - INA,FABRICANTE 6,CANDY BAR,2015-02-01,1.2,43.7,40.6,1.0763546798029557,36.41666666666667,0.029556650246305417
AREA VII - INA,FABRICANTE 6,CANDY BAR,2015-03-01,1.5,67.1,50.9,1.318271119842829,44.73333333333333,0.029469548133595286
AREA VII - INA,FABRICANTE 6,CANDY BAR,2015-04-01,1.7,56.7,57.4,0.9878048780487806,33.352941176470594,0.029616724738675958
AREA VII - INA,FABRICANTE 6,CANDY BAR,2015-05-01,0.8,31.1,26.6,1.169172932330827,38.875,0.03007518796992481
AREA VII - INA,FABRICANTE 6,CANDY BAR,2015-06-01,1.1,47.6,37.8,1.2592592592592593,43.27272727272727,0.029100529100529106
AREA VII - INA,FABRICANTE 6,CANDY BAR,2015-07-01,0.9,37.2,32.3,1.1517027863777092,41.333333333333336,0.027863777089783284
AREA VII - INA,FABRICANTE 6,CANDY BAR,2015-08-01,0.7,27.4,23.7,1.1561181434599155,39.142857142857146,0.029535864978902954
AREA VII - INA,FABRICANTE 6,CANDY BAR,2015-09-01,0.8,29.7,26.2,1.133587786259542,37.125,0.03053435114503817
AREA VII - INA,FABRICANTE 6,CANDY BAR,2015-10-01,0.8,30.4,25.4,1.1968503937007875,37.99999999999999,0.03149606299212599
AREA VII - INA,FABRICANTE 6,CANDY BAR,2015-11-01,0.8,34.9,28.7,1.21602787456446,43.62499999999999,0.027874564459930317
AREA VII - INA,FABRICANTE 6,CANDY BAR,2015-12-01,0.5,24.1,18.3,1.3169398907103826,48.2,0.0273224043715847
AREA VII - INA,FABRICANTE 6,CANDY BAR,2016-01-01,0.6,25.9,20.1,1.288557213930348,43.166666666666664,0.029850746268656712
AREA VII - INA,FABRICANTE 6,CANDY BAR,2016-02-01,0.6,31.0,23.0,1.3478260869565217,51.66666666666667,0.02608695652173913
AREA VII - INA,FABRICANTE 6,CANDY BAR,2016-03-01,0.6,28.3,21.7,1.304147465437788,47.16666666666667,0.027649769585253454
AREA VII - INA,FABRICANTE 6,CANDY BAR,2016-04-01,0.6,29.8,23.4,1.2735042735042736,49.66666666666667,0.02564102564102564
AREA VII - INA,FABRICANTE 6,CANDY BAR,2016-05-01,0.3,14.6,10.4,1.4038461538461537,48.666666666666664,0.028846153846153844
AREA VII - INA,FABRICANTE 6,CANDY BAR,2016-06-01,0.5,20.9,15.6,1.3397435897435896,41.8,0.032051282051282055
AREA VII - INA,FABRICANTE 6,CANDY BAR,2016-07-01,0.5,25.9,16.7,1.5508982035928143,51.8,0.029940119760479042
AREA VII - INA,FABRICANTE 6,CANDY BAR,2016-08-01,0.4,18.1,14.2,1.2746478873239437,45.25,0.028169014084507046
AREA VII - INA,FABRICANTE 6,CANDY BAR,2016-09-01,0.3,13.2,9.7,1.3608247422680413,44.0,0.030927835051546393
AREA VII - INA,FABRICANTE 6,CANDY BAR,2016-10-01,0.5,22.0,17.1,1.286549707602339,44.0,0.029239766081871343
AREA VII - INA,FABRICANTE 6,CANDY BAR,2016-11-01,0.3,14.4,9.4,1.5319148936170213,48.0,0.031914893617021274
AREA VII - INA,FABRICANTE 6,CANDY BAR,2016-12-01,0.4,18.6,12.6,1.4761904761904763,46.5,0.03174603174603175
AREA VII - INA,FABRICANTE 6,CONFEITO,2015-01-01,0.0,2.6,0.3,8.666666666666668,inf,0.0
AREA VII - INA,FABRICANTE 6,CONFEITO,2015-02-01,0.1,7.3,1.3,5.615384615384615,73.0,0.07692307692307693
AREA VII - INA,FABRICANTE 6,CONFEITO,2015-03-01,0.1,7.9,1.6,4.9375,79.0,0.0625
AREA VII - INA,FABRICANTE 6,CONFEITO,2015-04-01,0.1,9.3,1.6,5.8125,93.0,0.0625
AREA VII - INA,FABRICANTE 6,CONFEITO,2015-05-01,0.1,12.0,1.8,6.666666666666666,120.0,0.05555555555555556
AREA VII - INA,FABRICANTE 6,CONFEITO,2015-06-01,0.1,13.1,1.8,7.277777777777778,131.0,0.05555555555555556
AREA VII - INA,FABRICANTE 6,CONFEITO,2015-07-01,0.1,11.7,1.6,7.312499999999999,116.99999999999999,0.0625
AREA VII - INA,FABRICANTE 6,CONFEITO,2015-08-01,0.3,26.5,3.1,8.548387096774194,88.33333333333334,0.0967741935483871
AREA VII - INA,FABRICANTE 6,CONFEITO,2015-09-01,0.2,18.2,2.2,8.272727272727272,90.99999999999999,0.09090909090909091
AREA VII - INA,FABRICANTE 6,CONFEITO,2015-10-01,0.1,14.1,1.6,8.8125,141.0,0.0625
AREA VII - INA,FABRICANTE 6,CONFEITO,2015-11-01,0.1,11.4,1.4,8.142857142857144,114.0,0.07142857142857144
AREA VII - INA,FABRICANTE 6,CONFEITO,2015-12-01,0.1,13.5,1.5,9.0,135.0,0.06666666666666667
AREA VII - INA,FABRICANTE 6,CONFEITO,2016-01-01,0.1,9.2,1.0,9.2,91.99999999999999,0.1
AREA VII - INA,FABRICANTE 6,CONFEITO,2016-02-01,0.1,7.4,0.8,9.25,74.0,0.125
AREA VII - INA,FABRICANTE 6,CONFEITO,2016-03-01,0.1,5.2,0.8,6.5,52.0,0.125
AREA VII - INA,FABRICANTE 6,CONFEITO,2016-04-01,0.1,3.7,0.9,4.111111111111112,37.0,0.11111111111111112
AREA VII - INA,FABRICANTE 6,CONFEITO,2016-05-01,0.0,0.8,0.4,2.0,inf,0.0
AREA VII - INA,FABRICANTE 6,CONFEITO,2016-06-01,0.0,0.2,0.1,2.0,inf,0.0
AREA VII - INA,FABRICANTE 6,CONFEITO,2016-07-01,0.0,0.0,0.0,,,
AREA VII - INA,FABRICANTE 6,CONFEITO,2016-08-01,0.0,0.0,0.0,,,
AREA VII - INA,FABRICANTE 6,CONFEITO,2016-09-01,0.0,0.0,0.0,,,
AREA VII - INA,FABRICANTE 6,CONFEITO,2016-10-01,0.0,0.0,0.0,,,
AREA VII - INA,FABRICANTE 6,CONFEITO,2016-11-01,0.0,0.0,0.0,,,
AREA VII - INA,FABRICANTE 6,CONFEITO,2016-12-01,0.0,1.7,0.6,2.8333333333333335,inf,0.0
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2015-01-01,0.3,16.8,5.9,2.847457627118644,56.00000000000001,0.05084745762711864
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2015-02-01,0.2,11.1,5.0,2.2199999999999998,55.49999999999999,0.04
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2015-03-01,0.3,18.6,5.6,3.321428571428572,62.00000000000001,0.053571428571428575
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2015-04-01,5.5,346.5,28.9,11.989619377162631,63.0,0.1903114186851211
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2015-05-01,1.0,46.5,12.2,3.8114754098360657,46.5,0.0819672131147541
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2015-06-01,1.4,57.2,16.1,3.5527950310559007,40.85714285714286,0.08695652173913042
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2015-07-01,0.8,34.8,11.3,3.0796460176991145,43.49999999999999,0.07079646017699115
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2015-08-01,0.6,22.3,8.1,2.7530864197530867,37.16666666666667,0.07407407407407407
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2015-09-01,0.3,16.7,6.5,2.569230769230769,55.666666666666664,0.04615384615384615
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2015-10-01,0.1,8.4,4.3,1.9534883720930234,84.0,0.023255813953488375
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2015-11-01,0.2,7.8,4.8,1.625,39.0,0.04166666666666667
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2015-12-01,0.1,4.7,2.7,1.7407407407407407,47.0,0.037037037037037035
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2016-01-01,0.1,4.9,2.4,2.041666666666667,49.0,0.04166666666666667
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2016-02-01,0.2,7.7,4.1,1.878048780487805,38.5,0.04878048780487806
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2016-03-01,0.4,26.6,2.2,12.09090909090909,66.5,0.18181818181818182
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2016-04-01,1.3,80.5,5.8,13.879310344827587,61.92307692307692,0.22413793103448276
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2016-05-01,0.2,12.1,1.1,10.999999999999998,60.49999999999999,0.18181818181818182
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2016-06-01,0.2,9.3,0.9,10.333333333333334,46.5,0.22222222222222224
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2016-07-01,0.1,4.7,0.5,9.4,47.0,0.2
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2016-08-01,0.3,7.6,1.6,4.749999999999999,25.333333333333332,0.18749999999999997
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2016-09-01,0.3,7.9,1.4,5.642857142857143,26.333333333333336,0.2142857142857143
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2016-10-01,0.2,8.0,0.9,8.88888888888889,40.0,0.22222222222222224
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2016-11-01,0.0,1.5,0.4,3.75,inf,0.0
AREA VII - INA,FABRICANTE 6,FORMATO VARIADO,2016-12-01,0.0,1.6,0.4,4.0,inf,0.0
AREA VII - INA,FABRICANTE 6,SNACK,2015-01-01,4.4,125.9,38.6,3.261658031088083,28.613636363636363,0.11398963730569948
AREA VII - INA,FABRICANTE 6,SNACK,2015-02-01,5.3,139.3,45.7,3.0481400437636763,26.283018867924532,0.1159737417943107
AREA VII - INA,FABRICANTE 6,SNACK,2015-03-01,6.0,145.9,52.3,2.789674952198853,24.316666666666666,0.11472275334608031
AREA VII - INA,FABRICANTE 6,SNACK,2015-04-01,7.3,172.6,63.0,2.7396825396825397,23.643835616438356,0.11587301587301586
AREA VII - INA,FABRICANTE 6,SNACK,2015-05-01,5.8,151.6,49.5,3.0626262626262624,26.137931034482758,0.11717171717171716
AREA VII - INA,FABRICANTE 6,SNACK,2015-06-01,7.7,202.1,66.2,3.052870090634441,26.246753246753247,0.1163141993957704
AREA VII - INA,FABRICANTE 6,SNACK,2015-07-01,7.2,189.4,62.2,3.045016077170418,26.305555555555557,0.1157556270096463
AREA VII - INA,FABRICANTE 6,SNACK,2015-08-01,5.8,161.1,50.1,3.215568862275449,27.775862068965516,0.11576846307385229
AREA VII - INA,FABRICANTE 6,SNACK,2015-09-01,4.5,127.7,38.6,3.3082901554404143,28.37777777777778,0.11658031088082901
AREA VII - INA,FABRICANTE 6,SNACK,2015-10-01,3.7,96.5,30.9,3.1229773462783172,26.08108108108108,0.1197411003236246
AREA VII - INA,FABRICANTE 6,SNACK,2015-11-01,4.4,107.2,36.4,2.9450549450549453,24.363636363636363,0.1208791208791209
AREA VII - INA,FABRICANTE 6,SNACK,2015-12-01,4.6,127.4,39.2,3.25,27.695652173913047,0.11734693877551018
AREA VII - INA,FABRICANTE 6,SNACK,2016-01-01,2.8,77.7,23.3,3.334763948497854,27.750000000000004,0.12017167381974247
AREA VII - INA,FABRICANTE 6,SNACK,2016-02-01,2.8,78.3,23.3,3.360515021459227,27.964285714285715,0.12017167381974247
AREA VII - INA,FABRICANTE 6,SNACK,2016-03-01,3.0,84.0,24.9,3.3734939759036147,28.0,0.12048192771084339
AREA VII - INA,FABRICANTE 6,SNACK,2016-04-01,3.5,94.1,29.5,3.189830508474576,26.885714285714283,0.11864406779661017
AREA VII - INA,FABRICANTE 6,SNACK,2016-05-01,3.0,87.9,25.7,3.4202334630350197,29.3,0.11673151750972763
AREA VII - INA,FABRICANTE 6,SNACK,2016-06-01,2.9,89.4,25.4,3.519685039370079,30.827586206896555,0.1141732283464567
AREA VII - INA,FABRICANTE 6,SNACK,2016-07-01,5.0,136.9,43.5,3.147126436781609,27.380000000000003,0.11494252873563218
AREA VII - INA,FABRICANTE 6,SNACK,2016-08-01,4.0,125.5,35.5,3.535211267605634,31.375,0.11267605633802817
AREA VII - INA,FABRICANTE 6,SNACK,2016-09-01,3.4,111.4,30.2,3.688741721854305,32.76470588235294,0.11258278145695365
AREA VII - INA,FABRICANTE 6,SNACK,2016-10-01,3.5,107.1,31.2,3.4326923076923075,30.599999999999998,0.11217948717948718
AREA VII - INA,FABRICANTE 6,SNACK,2016-11-01,3.3,100.7,30.7,3.2801302931596092,30.51515151515152,0.10749185667752442
AREA VII - INA,FABRICANTE 6,SNACK,2016-12-01,3.2,108.3,29.8,3.634228187919463,33.84375,0.10738255033557047
AREA VII - INA,FABRICANTE 6,TABLETE,2015-01-01,24.0,748.6,195.0,3.838974358974359,31.191666666666666,0.12307692307692308
AREA VII - INA,FABRICANTE 6,TABLETE,2015-02-01,24.4,776.1,196.4,3.9516293279022405,31.80737704918033,0.12423625254582484
AREA VII - INA,FABRICANTE 6,TABLETE,2015-03-01,26.7,842.3,215.6,3.906771799628942,31.54681647940075,0.12384044526901669
AREA VII - INA,FABRICANTE 6,TABLETE,2015-04-01,34.3,1070.2,278.6,3.8413496051687006,31.201166180758023,0.12311557788944721
AREA VII - INA,FABRICANTE 6,TABLETE,2015-05-01,26.7,866.7,219.5,3.9485193621867882,32.46067415730337,0.12164009111617312
AREA VII - INA,FABRICANTE 6,TABLETE,2015-06-01,36.2,1158.0,297.6,3.891129032258064,31.98895027624309,0.12163978494623656
AREA VII - INA,FABRICANTE 6,TABLETE,2015-07-01,31.3,1077.2,261.6,4.117737003058104,34.415335463258785,0.11964831804281345
AREA VII - INA,FABRICANTE 6,TABLETE,2015-08-01,25.5,902.9,217.1,4.158912943344081,35.4078431372549,0.1174573929064947
AREA VII - INA,FABRICANTE 6,TABLETE,2015-09-01,21.6,788.6,187.9,4.196913251729644,36.50925925925926,0.11495476317189995
AREA VII - INA,FABRICANTE 6,TABLETE,2015-10-01,19.0,701.1,161.1,4.35195530726257,36.9,0.11793916821849783
AREA VII - INA,FABRICANTE 6,TABLETE,2015-11-01,20.9,749.8,179.3,4.181818181818182,35.875598086124405,0.11656441717791409
AREA VII - INA,FABRICANTE 6,TABLETE,2015-12-01,27.4,924.5,230.4,4.012586805555555,33.74087591240876,0.1189236111111111
AREA VII - INA,FABRICANTE 6,TABLETE,2016-01-01,18.9,702.5,162.6,4.320418204182042,37.16931216931217,0.11623616236162361
AREA VII - INA,FABRICANTE 6,TABLETE,2016-02-01,19.6,761.9,167.0,4.562275449101796,38.87244897959183,0.11736526946107785
AREA VII - INA,FABRICANTE 6,TABLETE,2016-03-01,21.9,798.8,183.3,4.357883251500272,36.47488584474886,0.11947626841243861
AREA VII - INA,FABRICANTE 6,TABLETE,2016-04-01,26.1,887.1,214.5,4.135664335664336,33.98850574712644,0.12167832167832168
AREA VII - INA,FABRICANTE 6,TABLETE,2016-05-01,16.7,676.5,144.8,4.67196132596685,40.50898203592815,0.11533149171270717
AREA VII - INA,FABRICANTE 6,TABLETE,2016-06-01,16.9,699.7,155.3,4.505473277527367,41.40236686390533,0.10882163554410816
AREA VII - INA,FABRICANTE 6,TABLETE,2016-07-01,22.9,899.9,221.7,4.059088858818223,39.29694323144105,0.10329273793414524
AREA VII - INA,FABRICANTE 6,TABLETE,2016-08-01,19.3,834.2,196.7,4.24097610574479,43.22279792746114,0.09811896288764617
AREA VII - INA,FABRICANTE 6,TABLETE,2016-09-01,17.6,779.4,174.7,4.461362335432169,44.28409090909091,0.10074413279908416
AREA VII - INA,FABRICANTE 6,TABLETE,2016-10-01,15.3,734.8,151.7,4.843770599868161,48.026143790849666,0.1008569545154911
AREA VII - INA,FABRICANTE 6,TABLETE,2016-11-01,20.5,927.6,199.5,4.649624060150376,45.24878048780488,0.10275689223057644
AREA VII - INA,FABRICANTE 6,TABLETE,2016-12-01,21.4,975.3,201.5,4.840198511166252,45.57476635514019,0.10620347394540942
AREA VII - INA,FABRICANTE 7,BOMBOM,2015-01-01,431.1,10792.1,4302.4,2.5083906656749724,25.03386685223846,0.10019988843436223
AREA VII - INA,FABRICANTE 7,BOMBOM,2015-02-01,296.4,7660.6,3875.9,1.9764699811656647,25.84547908232119,0.07647256121158956
AREA VII - INA,FABRICANTE 7,BOMBOM,2015-03-01,308.0,8433.2,4444.0,1.897659765976598,27.38051948051948,0.06930693069306931
AREA VII - INA,FABRICANTE 7,BOMBOM,2015-04-01,512.9,13976.2,4733.4,2.9526767228630586,27.24936634821603,0.10835762876579204
AREA VII - INA,FABRICANTE 7,BOMBOM,2015-05-01,327.4,10033.7,4156.6,2.413920030794399,30.64660965180208,0.07876629937930038
AREA VII - INA,FABRICANTE 7,BOMBOM,2015-06-01,326.1,9783.3,4108.9,2.3810022147046657,30.00091996320147,0.07936430674876489
AREA VII - INA,FABRICANTE 7,BOMBOM,2015-07-01,284.1,8860.1,3953.7,2.2409641601537804,31.18655403027103,0.07185674178617499
AREA VII - INA,FABRICANTE 7,BOMBOM,2015-08-01,292.0,8938.1,4109.1,2.1751965150519577,30.609931506849318,0.071061789686306
AREA VII - INA,FABRICANTE 7,BOMBOM,2015-09-01,265.9,8288.5,3757.0,2.2061485227575193,31.171493042497183,0.07077455416555763
AREA VII - INA,FABRICANTE 7,BOMBOM,2015-10-01,254.2,7739.8,3476.1,2.226575760191019,30.447678992918963,0.07312793072696412
AREA VII - INA,FABRICANTE 7,BOMBOM,2015-11-01,257.0,7859.1,3389.8,2.318455366098295,30.580155642023346,0.07581568234114107
AREA VII - INA,FABRICANTE 7,BOMBOM,2015-12-01,312.7,9362.8,3940.8,2.3758627689809173,29.941797249760153,0.0793493706861551
AREA VII - INA,FABRICANTE 7,BOMBOM,2016-01-01,329.9,9864.7,3781.8,2.6084668676291716,29.90209154289179,0.08723359246919456
AREA VII - INA,FABRICANTE 7,BOMBOM,2016-02-01,210.7,6687.5,3408.2,1.962179449562819,31.739439962031327,0.06182148934921659
AREA VII - INA,FABRICANTE 7,BOMBOM,2016-03-01,229.9,7296.3,3464.2,2.1062005657871947,31.736842105263158,0.06636452860689337
AREA VII - INA,FABRICANTE 7,BOMBOM,2016-04-01,255.5,7969.1,3245.4,2.455506255007087,31.19021526418787,0.07872681333579835
AREA VII - INA,FABRICANTE 7,BOMBOM,2016-05-01,160.7,5534.1,3030.7,1.826013792193223,34.437461107654016,0.05302405384894579
AREA VII - INA,FABRICANTE 7,BOMBOM,2016-06-01,174.5,6162.5,3403.4,1.8106893106893107,35.315186246418335,0.0512722571546101
AREA VII - INA,FABRICANTE 7,BOMBOM,2016-07-01,164.5,5903.6,3239.9,1.8221550047840984,35.88814589665654,0.050773172011481835
AREA VII - INA,FABRICANTE 7,BOMBOM,2016-08-01,161.1,5808.2,3125.8,1.8581483140316077,36.05338299193048,0.05153880606564719
